STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Saudi Arabia,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,0.32521245,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,9.6119976,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,7.5874252,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,7.5741811,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,6.0422244,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,6.7441525,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,3.3391376,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,8.8477621,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,8.0993929,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,4.3004985,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,3.6604199,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,4.3059125,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,8.9903126,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,1.8071283,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,3.4075601,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,4.4636726,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,4.7974305,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,1.6452798,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,14.457345,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,27.676914,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,3.024173,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,3.5405762,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,7.6686949,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,5.3111539,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,9.8838015,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,4.3967075,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,10.534799,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,7.5275397,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,3.8580821,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,6.5583634,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,3.2910287,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,2.4526198,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,10.004822,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,6.9744177,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,4.4965262,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,25.655632,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Saudi Arabia,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,7.659718,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,2.7946157,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,1.2757778,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,8.018872,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,3.1253633,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,3.4840133,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,4.0814195,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,9.2311077,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,12.6917,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,6.6707845,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,4.5113807,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,3.1077578,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,2.8483448,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,7.5626769,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,12.047767,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,14.292768,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,7.2915735,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,24.998423,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,13.320371,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,15.442705,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,8.1821842,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,2.5371437,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,21.602379,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,13.824679,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,31.405552,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,3.7418945,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,19.06674,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,8.6190825,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,16.693768,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,18.742107,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,3.9653411,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,6.4855237,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,5.4420819,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,4.4019876,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,7.8202405,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Saudi Arabia,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,0.82509202,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,12.506157,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,5.1284084,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,6.1629548,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,4.1241164,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,39.205311,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,4.463861,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,5.0836282,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,7.7290845,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,15.159895,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,6.0577869,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,2.4800949,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,5.1407766,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,8.1754827,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2014,,5.0572362,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,3.6288028,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,3.7717314,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,8.2271166,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,3.9711978,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,13.072378,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,15.541265,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,9.8922987,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,3.2728412,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,3.5718417,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,4.3892846,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,25.483932,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,5.7000403,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,15.561263,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,8.1561642,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,12.149633,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,8.1537104,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,24.678263,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,7.3665223,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2015,,5.4431305,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,13.09737,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2015,,4.4831018,,A,,,,,,,
